Sr. no	ID	Title	Audio text link	Audio text Category	Audio LInk	Standard Duration (hh:mm:ss)	Audio Source	dept	Audio Extension	Background Music	Audio Quality 	Speaker ID	Subtitle	Audio Recording Device	Puplished year	Group	Uploaded Pecha Tool	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25
1486	STT_AM_AB1484	2	https://docs.google.com/document/d/1B0xZGrmG6r16t4BqO8a_zvknrCsWgTShapjGppA23fk/edit?usp=sharing	text	https://drive.google.com/file/d/1LvyN-LAIdXF2BfQnIgMUyRdI5dTG3PuR/view?usp=sharing	0:31:25	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1487	STT_AM_AB1485	3	https://docs.google.com/document/d/1FZ9c-cY1CrZ75qmdIJLV3R93F_XvvwPU_lDJZtu4eek/edit?usp=sharing	text	https://drive.google.com/file/d/1lqssOQ5zmoSSyraPiM9QxItGTP7CtUBD/view?usp=sharing	0:17:46	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1488	STT_AM_AB1486	4	https://docs.google.com/document/d/1NVCx9Z2pwNCUkCANE0aru9-41o81H6hk1l33PydqHoo/edit?usp=sharing	text	https://drive.google.com/file/d/1vPzXOoqev1YrOuXyB5HvcupNWCNTfY3I/view?usp=sharing	0:21:40	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1489	STT_AM_AB1487	5	https://docs.google.com/document/d/1bunL-oXChUuSsdRwROSRhwnXCrfbcJziRw0_qhBWNZ8/edit?usp=sharing	text	https://drive.google.com/file/d/1R8k0sT7SnD2tab8m0tFJzrfelwcNChEG/view?usp=sharing	0:20:36	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1490	STT_AM_AB1488	6	https://docs.google.com/document/d/1Qjn9DafsqloYjFNWxgzGaID0EEwExKXVoKO4snc9LDM/edit?usp=sharing	text	https://drive.google.com/file/d/1xHhgu-d_3HkfIibX6HNCX75Dzbq0CMdD/view?usp=sharing	0:17:57	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1491	STT_AM_AB1489	7	https://docs.google.com/document/d/1iOuxffnkjzSA3q0J8gam22q8Z4YsnLwjKNRlbMoJG2s/edit?usp=sharing	text	https://drive.google.com/file/d/1mKzoPU0BzykDxnvkzgfOHDJYH-Wnn9Zz/view?usp=sharing	0:27:37	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1492	STT_AM_AB1490		https://docs.google.com/document/d/1hYys32Xj8NPO68AvcwTSBpcdDcVK5MtAXT1b1Yp7C_U/edit?usp=sharing	text	https://drive.google.com/file/d/1QkIBf61g1Kk_O7KqRlu6o5xffDqeTIU-/view?usp=sharing	0:30:42	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1493	STT_AM_AB1491	2	https://docs.google.com/document/d/1K_cKtgSoF5lohuez47L7v53xFCNMqdb5LV9MCZL_RHY/edit?usp=sharing	text	https://drive.google.com/file/d/1SwT4qoFbZRLZ25YwkgmtHaFiyiVTlNm6/view?usp=sharing	0:35:22	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1494	STT_AM_AB1492	3	https://docs.google.com/document/d/1JnYoImHnwK5NdJHOPg9XnDvAHE4GXUfjijCRik_lRD8/edit?usp=sharing	text	https://drive.google.com/file/d/1IgLrJ-8RtrnCmdj80ttBOzYiiqiIuFdo/view?usp=sharing	0:53:02	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1495	STT_AM_AB1493	4	https://docs.google.com/document/d/17ngepnUKN0aCX1j45PtCp1E3WgxTs1Taa2snZFYSeHs/edit?usp=sharing	text	https://drive.google.com/file/d/1UfYICdifwsdFrYiQ2Kdmr00G_sDuafXT/view?usp=sharing	0:49:41	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1496	STT_AM_AB1494	5	https://docs.google.com/document/d/1yuC29DHS59Epw3XzljyVv75pdR3dEclmrx8GNdffqDg/edit?usp=sharing	text	https://drive.google.com/file/d/1z3IWvHYkt_6xa0rxyBTcg_NKGbjX772t/view?usp=sharing	0:49:08	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1497	STT_AM_AB1495	6	https://docs.google.com/document/d/1YjAJHUyAL6shSEooRJT92C4G4O4MR2aP1mCinhSM_2Q/edit?usp=sharing	text	https://drive.google.com/file/d/1LiJtfLufX8iU5dG_dhNzCtAY90z4OT8P/view?usp=sharing	1:19:18	Google drive	AB	MP3	True	Very goog	AM_505				group A	Uploaded								
1498	STT_AM_AB1496		https://docs.google.com/document/d/1YQCrKJh3P_-crXiHNm058ehVBnjT9BLC-NGAzTG7bP0/edit?usp=sharing	text	https://youtu.be/EmocDu8Ubac?si=rwcjjpyo6j4YRbW5	0:29:54	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1499	STT_AM_AB1497	2	https://docs.google.com/document/d/1uqaJsdY6CpPdJez8woPUQFJJA_BwF3Mzb_DejXu8C1Y/edit?usp=sharing	text	https://youtu.be/WPDlLrLbWCU?si=sVObmwFgAl8gxziA	0:30:07	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1500	STT_AM_AB1498	3	https://docs.google.com/document/d/1dLc40tkAiCaH5NXGT5aUx4FtOz5h8S_41av2k-ME0c0/edit?usp=sharing	text	https://youtu.be/sXG4vHSCyR4?si=c3f37GviNLjcdw5B	0:36:37	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1501	STT_AM_AB1499		https://docs.google.com/document/d/1ipjukAQtjzn3XewXFhdO-oXjk87sLVgX4173l0j28oI/edit?usp=sharing	text	https://drive.google.com/file/d/1SYszokaH7A1cG_cJsk8DZT5SdapnlelV/view?usp=sharing	0:17:01	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1502	STT_AM_AB1500	2	https://docs.google.com/document/d/1xakZk7Wnb4Y0zu5uaMDo58Nikp4YEduC6aGvyaNId2g/edit?usp=sharing	text	https://drive.google.com/file/d/12gMWm1ZzjZ0Lumwqyjl1vz8F6yhDb1Ak/view?usp=sharing	0:25:17	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1503	STT_AM_AB1501	3	https://docs.google.com/document/d/1h3P-KISTbEad8Ep25k3VhVTKPXSwxGNX3ZlFQ6lSM7c/edit?usp=sharing	text	https://drive.google.com/file/d/17kwGnuOIcHM2oluodM-FFrIOwsVO_JAm/view?usp=sharing	0:22:44	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1504	STT_AM_AB1502	4	https://docs.google.com/document/d/1CCcQD6YT4p2MfQFyJHTA3V39Be-OEn5FFPGMx5XKIFQ/edit?usp=sharing	text	https://drive.google.com/file/d/1x2xT6cA81XSLXb6zmKsSU0pr9ZvYopFz/view?usp=sharing	0:36:04	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1505	STT_AM_AB1503	5	https://docs.google.com/document/d/1exD06hFm8YjJPS-gofPaPC1fPjndzCyja4y9kRJf9y4/edit?usp=sharing	text	https://drive.google.com/file/d/1UrVqFpZxMQuLlAXKIvZ3_lBMq_c0NgO1/view?usp=sharing	0:22:08	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1506	STT_AM_AB1504	6	https://docs.google.com/document/d/1UNoprd6GsA1JfpRBbyLQ8y6qGCW278fLpbcmpFx4c3Q/edit?usp=sharing	text	https://drive.google.com/file/d/1K4tYRPRiYvUiXZQ7GDNtwftDJA3PG2Mo/view?usp=sharing	0:29:46	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1507	STT_AM_AB1505	7	https://docs.google.com/document/d/1rR4TCM045iCl79OkY1R1ZEE8B-WuYYIRJ9JoGUuAWSY/edit?usp=sharing	text	https://drive.google.com/file/d/1T8DIBEgc-vcIWAZTL4gcuowdQECnNE00/view?usp=sharing	0:24:59	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1508	STT_AM_AB1506	8	https://docs.google.com/document/d/1et7zg8Qhzf6YWphb1QOAbG7llfZR9Lprsjb9Tr16rqo/edit?usp=sharing	text	https://drive.google.com/file/d/1meTRotrk6XgDyHOqDaJyCnZjd_qtAD8y/view?usp=sharing	0:28:47	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1509	STT_AM_AB1507	9	https://docs.google.com/document/d/19ASJpnwQBgdiHOhQe0In5WxSfyj1EumONl2ja0hFE9M/edit?usp=sharing	text	https://drive.google.com/file/d/1bxCOxT75uD3QA_9Y4f987XsYN01T1qvU/view?usp=sharing	0:23:52	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1510	STT_AM_AB1508	10	https://docs.google.com/document/d/1CAF6KobzMtKao4ZeQ66Lm2VQo-wz6SmWTfcJHK7Qv_I/edit?usp=sharing	text	https://drive.google.com/file/d/19gI10B5OI6N2d10euUbGCYVLUBRdz8tD/view?usp=sharing	0:39:56	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1511	STT_AM_AB1509	11	https://docs.google.com/document/d/180n7_F6GJaEaTkDwXTARyE_xd2Ax1rxyWZsIOevZu3o/edit?usp=sharing	text	https://drive.google.com/file/d/18uXjJruxDYuWFqbZxMqSz0f3K0uDhbhc/view?usp=sharing	0:28:23	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1512	STT_AM_AB1510	12	https://docs.google.com/document/d/1y87xh-V0mZBXjL8cOBvHwXtXEkXK47xX0baqb304aCk/edit?usp=sharing	text	https://drive.google.com/file/d/1ntlgGkKdV7wN5favetGE7aGnbtk2OUCr/view?usp=sharing	0:19:03	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1513	STT_AM_AB1511	13	https://docs.google.com/document/d/1BNfUzS__1Wt1FkmihnmLdqLTIhjZy-pfuabQQrFqUeQ/edit?usp=sharing	text	https://drive.google.com/file/d/1hNeAsvITvpSg3SapW3uAlup1tUH3xl-Q/view?usp=sharing	0:30:08	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1514	STT_AM_AB1512		https://docs.google.com/document/d/1NQYJqtCopeLXXIj-IqrdHr9_P15n4PlURIJ_eU9BvFs/edit?usp=sharing	text	https://youtu.be/J0jWK60oZ-c?si=ZKHB1mp_CeW0j1rV	0:24:49	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1515	STT_AM_AB1513	5	https://docs.google.com/document/d/1x4OhiPJGhZzxKR-ZslxIYXvJWLwT9CJAeLGRdlJbe9U/edit?usp=sharing	text	https://youtu.be/SlEEuoznkoQ?si=QZbFXVsGWhRD8Ie_	0:27:34	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1516	STT_AM_AB1514	6	https://docs.google.com/document/d/1KGssAufyUfYzCDqnTBc7Hz75giAcvk5oJCZ_ct7SnJ8/edit?usp=sharing	text	https://youtu.be/84Da-u6ye28?si=n_70lGtI5KAsMwDW	0:34:49	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded	25/06/2026							
1517	STT_AM_AB1515	7	https://docs.google.com/document/d/1qxUkwxZvRnGMUPXMr_u9J4FXwPVJdEWureLyZeJKbls/edit?usp=sharing	text	https://youtu.be/OxcPGOMJCKI?si=RSUsgd5s7SkQwBdX	0:28:40	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1518	STT_AM_AB1516	8	https://docs.google.com/document/d/1fa-5XNsK_exMKsLsqfnQBqaexAnXDOm6Q6t3ljW0D7s/edit?usp=sharing	text	https://drive.google.com/file/d/1ff-L6afNzXXtmyKe9saCUXqIwvlMPwwL/view?usp=sharing	0:35:28	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1519	STT_AM_AB1517		https://docs.google.com/document/d/1zp2KS0WylrpGw_UoN_-v2fwrBxy2K8Ds2DwWob7KAwE/edit?usp=sharing	text	https://drive.google.com/file/d/1w5FTYaXj22Vnjln6bka0OnhJZ8eZmeYR/view?usp=sharing	0:20:26	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1520	STT_AM_AB1518	2	https://docs.google.com/document/d/15JdHmiJGXVXtL76yeooNNqjxPX3ZRjjLRC6E_TXm8P0/edit?usp=sharing	text	https://drive.google.com/file/d/1offvtLZO49SzJZSV2x6PXTsnfzCrtQsl/view?usp=sharing	0:19:33	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1521	STT_AM_AB1519	3	https://docs.google.com/document/d/1z-IqbZgDEx1KAWpPRBqFsw_NlC_tlJcZSdDAriJPKss/edit?usp=sharing	text	https://drive.google.com/file/d/1KowFtndtVfiyfsoq_slSU6i95n-XLyDa/view?usp=sharing	0:15:51	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1522	STT_AM_AB1520	4	https://docs.google.com/document/d/1MZMEC7Mi5tycNL-b2W1o9v_VVSmLXt0jIw5hyLDKPLQ/edit?usp=sharing	text	https://drive.google.com/file/d/16ZdvZWd5veCg7WMuwmNU7GPAa7LDH8UX/view?usp=sharing	0:13:23	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1523	STT_AM_AB1521	5	https://docs.google.com/document/d/1V7b5InFuXN5Shi41NFEhwoyloBdmE1h2nie-Acc_Egs/edit?usp=sharing	text	https://drive.google.com/file/d/1a6dg9iW9PrOxq7B5pwWljIfYT9coLHdQ/view?usp=sharing	0:31:33	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1524	STT_AM_AB1522		https://docs.google.com/document/d/1ym6BOSHUCExa_lOT7t3ItzwR1OlfWhDZmZWO6mzkTfk/edit?usp=sharing	text	https://drive.google.com/file/d/133c_UQ7xs7IrrS4Vin8L5b3wHMrksLbp/view?usp=sharing	0:27:42	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1525	STT_AM_AB1523	2	https://docs.google.com/document/d/16H6agFcX_cpegr7K7Z5byBCbNKPBUh4KE7pkXWkWpTQ/edit?usp=sharing	text	https://drive.google.com/file/d/1I16G9klSNJqEJiA78JByteC4HHXGZg3o/view?usp=sharing	0:09:52	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1526	STT_AM_AB1524	3	https://docs.google.com/document/d/1RQqfX2F_ak-rVfZcxsxeodTtyDAiw9FHlmV1_SWVS24/edit?usp=sharing	text	https://drive.google.com/file/d/1-COQPFmbC9fAk1y-DL8nBMlpKOBBEn48/view?usp=sharing	0:30:56	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1527	STT_AM_AB1525		https://docs.google.com/document/d/1QIx2fVLDer3vjNOgtuxSQssEin3XYzqpJchJIbZvwdE/edit?usp=sharing	text	https://youtu.be/9mKCzZC_7Vo?si=DyldOpfLEAJo7Njd	0:36:24	Youtube	MV	MP4	False	Very goog	AM_012				group A	Uploaded								
1528	STT_AM_AB1526	2	https://docs.google.com/document/d/1DQ9J8bMKpvVy7EGB3j016KttSp0DDOdCuQ9Vk3EXOxQ/edit?usp=sharing	text	https://drive.google.com/file/d/1lzw0fADDifpK1BbXw0iZwaBR8QrrNO12/view?usp=sharing	0:21:40	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1529	STT_AM_AB1527	3	https://docs.google.com/document/d/1dy8y_mn8-MDwzcswTiMgfXTs86jtx9XyhPDEKKlSCXo/edit?usp=sharing	text	https://drive.google.com/file/d/16G7_DqfOKMNtfSc1y4V6C5DjF0yaCzlA/view?usp=sharing	0:20:21	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1530	STT_AM_AB1528	4	https://docs.google.com/document/d/1WkihV7E9ypeTZFOsF51aM6QicxYgFv2fHjDX-E8m11o/edit?usp=sharing	text	https://drive.google.com/file/d/1pmX-ePUHnSJv945Jy4G-Je_iDMCGg26O/view?usp=sharing	0:28:39	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1531	STT_AM_AB1529	5	https://docs.google.com/document/d/1Xypaxcfsj-r5olCGZ8iB7l2PhC8HgmvyDHpdtrt61pQ/edit?usp=sharing	text	https://drive.google.com/file/d/1uLG8a4bSAebtJNJ6mEnWpk2pDTxQM7Mt/view?usp=sharing	0:19:36	Google drive	AB	MP3	False	Very goog	AM_012				group A	Uploaded								
1532	STT_AM_AB1530		https://docs.google.com/document/d/12N6xRB1Hh52-EDPusa9gZWTzZJRJ2PWvJbBeewWRpMA/edit?usp=sharing	text	https://drive.google.com/file/d/1xcrJIlzI_k5eW4_dJT0GhrxcqavJQe5I/view?usp=sharing	0:08:04	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1533	STT_AM_AB1531	2	https://docs.google.com/document/d/1RbdbwYu-caQoB4b-KWtiph9wmE6U9k8HJ3US4gIGxCI/edit?usp=sharing	text	https://drive.google.com/file/d/1bzZwFkY3yQ2ok-YcZ-InKbRa7oq2w4Xp/view?usp=sharing	0:09:33	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1534	STT_AM_AB1532	3	https://docs.google.com/document/d/1Cj-mEzsNh2NbDoen39FbsKcx6pqhNX6IzHCjU8RoEEg/edit?usp=sharing	text	https://drive.google.com/file/d/1wrbaP8YtkuctoRKqlmhWJjznKHUP4H8i/view?usp=sharing	0:03:52	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1535	STT_AM_AB1533	4	https://docs.google.com/document/d/1S3jppYWiHdPzwYKAeFuWrDsObA_NT1P7BFa42VjbGBQ/edit?usp=sharing	text	https://drive.google.com/file/d/1fl3bUGrYyIlPaMkDmBsRmQ_67I8q68o7/view?usp=sharing	0:14:48	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1536	STT_AM_AB1534	5	https://docs.google.com/document/d/1SuujJdU78aJJ146lq1Iwta9Pv_-zrUubq3thC7ST1Fk/edit?usp=sharing	text	https://drive.google.com/file/d/1DWJLHOuCjCPw0J87mhB8IrmOcBIaFe6L/view?usp=sharing	0:01:39	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1537	STT_AM_AB1535	6	https://docs.google.com/document/d/1Oz2fE3F8yXP-hjQq8p6_cr7P8WakvM5pDUr07gB1myA/edit?usp=sharing	text	https://drive.google.com/file/d/1G352vzkgZqcg8gucXWGbLQ9xpOtSAgix/view?usp=sharing	0:03:53	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1538	STT_AM_AB1536	7	https://docs.google.com/document/d/1ru1k-Zh4pIYQ9aKCIYSj8nWasChptnJT2mOieFZgX6g/edit?usp=sharing	text	https://drive.google.com/file/d/1WqAG4slr6fuQahUAPBZ67AWfAAtqtz_Y/view?usp=sharing	0:05:49	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1539	STT_AM_AB1537	8	https://docs.google.com/document/d/1JpBgt3TY3US1JY_1eVZnfnaJhybUEStacL8cIcvpSuk/edit?usp=sharing	text	https://drive.google.com/file/d/18kBEdj6YmG2byoU_Dn8oryDxhtIgDdMD/view?usp=sharing	0:04:11	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1540	STT_AM_AB1538	9	https://docs.google.com/document/d/1jmLZAs3PK_B6scR3LLGQG1yn6svGtB9tI8KRH4AG4M8/edit?usp=sharing	text	https://drive.google.com/file/d/1eDv_dCMCeVgAc_Ia5Gft08Fv4ND0-tK5/view?usp=sharing	0:03:39	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1541	STT_AM_AB1539	10	https://docs.google.com/document/d/1zL8EkvIHFp1ltxYupPCB8ubHx9qzRPzxZt33p_4u8Y4/edit?usp=sharing	text	https://drive.google.com/file/d/1jEfcgPfMDmy3o93wiLQFYuowAG5U_tqe/view?usp=sharing	0:03:18	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1542	STT_AM_AB1540	11	https://docs.google.com/document/d/1-5PVqVXS4lDAVRlq3j4BYyFv8ESle4Q9oVGSyyZ-xsI/edit?usp=sharing	text	https://drive.google.com/file/d/1ttSvVbfZ0JDvqo-Mo9ZedGTqmLrg9Jcu/view?usp=sharing	0:07:42	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1543	STT_AM_AB1541	12	https://docs.google.com/document/d/1RRNbrONLI_M_HBCFM0YGYA-Orsqyj8OWtaP6BsIVMyg/edit?usp=sharing	text	https://drive.google.com/file/d/1Oh4RcO8C78Dw8wwy3ZHBHDBqrQy9fF_-/view?usp=sharing	0:04:30	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1544	STT_AM_AB1542	13	https://docs.google.com/document/d/1kF-sC3vZ6Efrzlm6h18VBSUxb2CGaXupxZ3pN8eh5Qc/edit?usp=sharing	text	https://drive.google.com/file/d/1gdSWJnZ5B7JUyrowdeZMOW8_OwMw1926/view?usp=sharing	0:07:51	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1545	STT_AM_AB1543	14	https://docs.google.com/document/d/1pb_27eMTansr8rNcuu6wdvk2K9vGXTAjQFZjp8iqef4/edit?usp=sharing	text	https://drive.google.com/file/d/1LrtC5HMssdEEv6Aw6ZWgmyFi6NhHQTbW/view?usp=sharing	0:28:42	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1546	STT_AM_AB1544		https://docs.google.com/document/d/1mZbMSBJQylYlX0CKNFxFTmXMu6YLZ6kJzAjMwbc1D0o/edit?usp=sharing	text	https://drive.google.com/file/d/1p0gLJMvYZAVB6--R_Bsh2jAH0wT4og7g/view?usp=sharing	0:06:39	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1547	STT_AM_AB1545	2	https://docs.google.com/document/d/1puNu7mKaNosROYdM44pu2uAEtqazLlRkkPNgS03cdAc/edit?usp=sharing	text	https://drive.google.com/file/d/1-Mxf-t9Sc6A26wKrkLRUakqrr3RPmPU0/view?usp=sharing	0:25:19	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1548	STT_AM_AB1546	3	https://docs.google.com/document/d/1me3ZavhuW3eo4yteyA_VsMBdMTAU-SVt2CLwnxuJghs/edit?usp=sharing	text	https://drive.google.com/file/d/1VCe-OJpQxiWNxwd62cDbvzqFy_7WQpNZ/view?usp=sharing	0:30:22	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1549	STT_AM_AB1547	4	https://docs.google.com/document/d/1UlkRsV5gWLz-DGAdU2wdABsSTlUAh3hjLSfzVZ6rZqI/edit?usp=sharing	text	https://drive.google.com/file/d/1CrJYvfbTbELIHm3KttSx9t_j8hRoLE9y/view?usp=sharing	0:40:15	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1550	STT_AM_AB1548	5	https://docs.google.com/document/d/1MErG1m0ptL0lt-6HHHWyYHm4ka5O3td_UTqp2VmAyRI/edit?usp=sharing	text	https://drive.google.com/file/d/1-B6uyKNcbXj7JUEnoP3Dm7mVSXd8R53Y/view?usp=sharing	0:47:56	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1551	STT_AM_AB1549	6	https://docs.google.com/document/d/1ICjSKVDZd7Ge1dNjXZFoZ-RTAjxajcwrFWsEuxzghf0/edit?usp=sharing	text	https://drive.google.com/file/d/1_gGIzH8eTpXgEIpvGbP9jBbmV8XgwTpT/view?usp=sharing	1:03:53	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1552	STT_AM_AB1550	7	https://docs.google.com/document/d/1oe5BO-VoTJsZ7sQxTVDLGrivkcLJG9kzTsUt7OGqkGU/edit?usp=sharing	text	https://drive.google.com/file/d/1lMeojopdhwPdxYZQX0-r26eJzP6dk1Xt/view?usp=sharing	1:07:57	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1553	STT_AM_AB1551	8	https://docs.google.com/document/d/1c1KdVWvxBByZOzmoj_ADDeVaojSjWOZUueJ2PY5radE/edit?usp=sharing	text	https://drive.google.com/file/d/1-y7WnKsAjYbvFg3y1D6lat-YPPkbMPWf/view?usp=sharing	0:53:03	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1554	STT_AM_AB1552	9	https://docs.google.com/document/d/1Hj40RzV0qKTQbIFEkQhA0it_3xlXSaBMJoPJ7woaB9I/edit?usp=sharing	text	https://drive.google.com/file/d/1NoKRlzUzW8gO-eI2_1Vz0I_DkRBfO4wF/view?usp=sharing	0:19:58	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1555	STT_AM_AB1553	10	https://docs.google.com/document/d/1qCEmY444fGAju_NXTM2MaXZNBazSBcNAHdw-zT_joOc/edit?usp=sharing	text	https://drive.google.com/file/d/1D2ckLOm49Gm7PANvXB7vyNwWlJoI4tb4/view?usp=sharing	0:46:51	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1556	STT_AM_AB1554	11	https://docs.google.com/document/d/1vO6aa0GZLRvTWHQFtqiI8_E7B_wFZJ1C9X-V8I_f8dQ/edit?usp=sharing	text	https://drive.google.com/file/d/16V3h-HG03Hm2TstLQ9MbjVB1sYwjEjE8/view?usp=sharing	0:28:32	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1557	STT_AM_AB1555	12	https://docs.google.com/document/d/1FfAQZ2_sSaq-eBqwRFsmJ2otdjsrDNZKFUkpT1uKG-U/edit?usp=sharing	text	https://drive.google.com/file/d/1ZZhEjay-VEGHAVEX5Q9Ugs8-S1PFvxvi/view?usp=sharing	0:20:43	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1558	STT_AM_AB1556	13	https://docs.google.com/document/d/1_VNE_B7jJm-jvdrufHfnacc-idZgxygVyzrUGHGjc0k/edit?usp=sharing	text	https://drive.google.com/file/d/1lcMQE80XrWOCugFvzbhXryGncrKTtdJs/view?usp=sharing	0:30:25	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
1559	STT_AM_AB1557		https://docs.google.com/document/d/1TF3MgBRUiT49Ocs2yVA3JI-6m1XCpOk6ueMPnoIsu2s/edit?usp=sharing	text	https://drive.google.com/file/d/1VhROx6X6ivLoVRzbRriVCqo1a56v91T3/view?usp=sharing	0:06:25	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1560	STT_AM_AB1558	2	https://docs.google.com/document/d/1IoEdk8wcwRNAhC-b2SS-7KFkp6k0MW1804NYyZa3aR8/edit?usp=sharing	text	https://drive.google.com/file/d/1_B6X-MSrsgWT3FenujIWCkIWL3m-Borc/view?usp=sharing	0:06:41	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1561	STT_AM_AB1559	3	https://docs.google.com/document/d/1zpjGB6rGqeLBJuS6IdZUF0HidVL3BZDFS7b2y9hoMQ0/edit?usp=sharing	text	https://drive.google.com/file/d/1gOrztXyzg0JBd9nur0oUZzyZJJJ85QMf/view?usp=sharing	0:05:06	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1562	STT_AM_AB1560	4	https://docs.google.com/document/d/1vc8EMzlhrChuiilOqcRhCYOlLxe-Tcp4ZDawZ-Z41H8/edit?usp=sharing	text	https://drive.google.com/file/d/1JuhGT9xA8N5oeqhvoNph92Q4plQ66BVD/view?usp=sharing	0:03:52	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1563	STT_AM_AB1561	5	https://docs.google.com/document/d/1b7PdsZNyZ6aC5pymOIBUm-75-M4_iiaqauNTFJQ4jU8/edit?usp=sharing	text	https://drive.google.com/file/d/1XG4L5w58JjOaiCu4lXoTLNa3LqiUxnv-/view?usp=sharing	0:05:11	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
